"Pincode","State","District","Hospitalized","Deceased","Recovered"
462008,"MP","Bhopal",3,0,0
456441,"MP","Ujjain",4,1,0
475005,"MP","Gwalior",1,0,0
462043,"MP","Bhopal",3,0,0
456337,"MP","Ujjain",4,1,0
483334,"MP","Jabalpur",8,0,0
453112,"MP","Indore",62,1,0
482001,"MP","Jabalpur",8,0,0
483053,"MP","Jabalpur",8,0,0
453115,"MP","Indore",62,1,0
462002,"MP","Bhopal",3,0,0
483110,"MP","Jabalpur",8,0,0
453331,"MP","Indore",62,1,0
456221,"MP","Ujjain",4,1,0
452009,"MP","Indore",62,1,0
453446,"MP","Indore",62,1,0
456664,"MP","Ujjain",4,1,0
462020,"MP","Bhopal",3,0,0
462024,"MP","Bhopal",3,0,0
483220,"MP","Jabalpur",8,0,0
462013,"MP","Bhopal",3,0,0
462038,"MP","Bhopal",3,0,0
452011,"MP","Indore",62,1,0
462022,"MP","Bhopal",3,0,0
462031,"MP","Bhopal",3,0,0
476111,"MP","Morena",2,0,0
483222,"MP","Jabalpur",8,0,0
462036,"MP","Bhopal",3,0,0
462039,"MP","Bhopal",3,0,0
462001,"MP","Bhopal",3,0,0
456006,"MP","Ujjain",4,1,0
476554,"MP","Morena",2,0,0
462033,"MP","Bhopal",3,0,0
483113,"MP","Jabalpur",8,0,0
462037,"MP","Bhopal",3,0,0
462004,"MP","Bhopal",3,0,0
452013,"MP","Indore",62,1,0
452014,"MP","Indore",62,1,0
483001,"MP","Jabalpur",8,0,0
456665,"MP","Ujjain",4,1,0
473990,"MP","Shivpuri",2,0,0
462003,"MP","Bhopal",3,0,0
482002,"MP","Jabalpur",8,0,0
475002,"MP","Gwalior",1,0,0
475110,"MP","Gwalior",1,0,0
474001,"MP","Gwalior",1,0,0
462066,"MP","Bhopal",3,0,0
462030,"MP","Bhopal",3,0,0
462016,"MP","Bhopal",3,0,0
476221,"MP","Morena",2,0,0
474004,"MP","Gwalior",1,0,0
462046,"MP","Bhopal",3,0,0
456222,"MP","Ujjain",4,1,0
453220,"MP","Indore",62,1,0
475220,"MP","Gwalior",1,0,0
474011,"MP","Gwalior",1,0,0
475686,"MP","Gwalior",1,0,0
452018,"MP","Indore",62,1,0
452012,"MP","Indore",62,1,0
483225,"MP","Jabalpur",8,0,0
462011,"MP","Bhopal",3,0,0
463111,"MP","Bhopal",3,0,0
476219,"MP","Morena",2,0,0
453441,"MP","Indore",62,1,0
462010,"MP","Bhopal",3,0,0
452001,"MP","Indore",62,1,0
453556,"MP","Indore",62,1,0
453661,"MP","Indore",62,1,0
456771,"MP","Ujjain",4,1,0
482009,"MP","Jabalpur",8,0,0
462041,"MP","Bhopal",3,0,0
462101,"MP","Bhopal",3,0,0
482004,"MP","Jabalpur",8,0,0
474015,"MP","Gwalior",1,0,0
453111,"MP","Indore",62,1,0
482021,"MP","Jabalpur",8,0,0
453551,"MP","Indore",62,1,0
462026,"MP","Bhopal",3,0,0
462047,"MP","Bhopal",3,0,0
462045,"MP","Bhopal",3,0,0
474005,"MP","Gwalior",1,0,0
452020,"MP","Indore",62,1,0
462007,"MP","Bhopal",3,0,0
474002,"MP","Gwalior",1,0,0
474009,"MP","Gwalior",1,0,0
475330,"MP","Gwalior",1,0,0
474008,"MP","Gwalior",1,0,0
474007,"MP","Gwalior",1,0,0
462044,"MP","Bhopal",3,0,0
452007,"MP","Indore",62,1,0
473638,"MP","Shivpuri",2,0,0
456010,"MP","Ujjain",4,1,0
456313,"MP","Ujjain",4,1,0
463106,"MP","Bhopal",3,0,0
474012,"MP","Gwalior",1,0,0
474020,"MP","Gwalior",1,0,0
476115,"MP","Morena",2,0,0
476134,"MP","Morena",2,0,0
474006,"MP","Gwalior",1,0,0
475115,"MP","Gwalior",1,0,0
482005,"MP","Jabalpur",8,0,0
483440,"MP","Jabalpur",8,0,0
452005,"MP","Indore",62,1,0
483880,"MP","Jabalpur",8,0,0
462027,"MP","Bhopal",3,0,0
473865,"MP","Shivpuri",2,0,0
452006,"MP","Indore",62,1,0
452015,"MP","Indore",62,1,0
473660,"MP","Shivpuri",2,0,0
473585,"MP","Shivpuri",2,0,0
473793,"MP","Shivpuri",2,0,0
473662,"MP","Shivpuri",2,0,0
482011,"MP","Jabalpur",8,0,0
462023,"MP","Bhopal",3,0,0
476228,"MP","Morena",2,0,0
476444,"MP","Morena",2,0,0
462120,"MP","Bhopal",3,0,0
483119,"MP","Jabalpur",8,0,0
483105,"MP","Jabalpur",8,0,0
482003,"MP","Jabalpur",8,0,0
476224,"MP","Morena",2,0,0
474003,"MP","Gwalior",1,0,0
475001,"MP","Gwalior",1,0,0
456776,"MP","Ujjain",4,1,0
473880,"MP","Shivpuri",2,0,0
476001,"MP","Morena",2,0,0
473670,"MP","Shivpuri",2,0,0
473995,"MP","Shivpuri",2,0,0
473781,"MP","Shivpuri",2,0,0
452010,"MP","Indore",62,1,0
473551,"MP","Shivpuri",2,0,0
474010,"MP","Gwalior",1,0,0
473774,"MP","Shivpuri",2,0,0
462042,"MP","Bhopal",3,0,0
473775,"MP","Shivpuri",2,0,0
473770,"MP","Shivpuri",2,0,0
473885,"MP","Shivpuri",2,0,0
476229,"MP","Morena",2,0,0
473665,"MP","Shivpuri",2,0,0
415404,"MH","Sangli",25,0,0
411057,"MH","Pune",61,0,2
415526,"MH","Satara",2,0,0
415511,"MH","Satara",2,0,0
415401,"MH","Sangli",25,0,0
412802,"MH","Satara",2,0,0
412107,"MH","Pune",61,0,2
415514,"MH","Satara",2,0,0
412303,"MH","Pune",61,0,2
416419,"MH","Sangli",25,0,0
415716,"MH","Ratnagiri",1,0,0
416437,"MH","Sangli",25,0,0
416403,"MH","Sangli",25,0,0
425507,"MH","Jalgaon",1,0,0
415308,"MH","Sangli",25,0,0
416406,"MH","Sangli",25,0,0
413115,"MH","Pune",61,0,2
425307,"MH","Jalgaon",1,0,0
415504,"MH","Satara",2,0,0
415409,"MH","Sangli",25,0,0
410515,"MH","Pune",61,0,2
424104,"MH","Jalgaon",1,0,0
415309,"MH","Sangli",25,0,0
410508,"MH","Pune",61,0,2
416311,"MH","Sangli",25,0,0
425311,"MH","Jalgaon",1,0,0
412406,"MH","Pune",61,0,2
416409,"MH","Sangli",25,0,0
416707,"MH","Ratnagiri",1,0,0
412311,"MH","Pune",61,0,2
415305,"MH","Sangli",25,0,0
410302,"MH","Pune",61,0,2
411033,"MH","Pune",61,0,2
412109,"MH","Pune",61,0,2
412208,"MH","Pune",61,0,2
416405,"MH","Sangli",25,0,0
415313,"MH","Sangli",25,0,0
415014,"MH","Satara",2,0,0
415207,"MH","Satara",2,0,0
415536,"MH","Satara",2,0,0
416207,"MH","Kolhapur",2,0,0
416316,"MH","Sangli",25,0,0
416001,"MH","Kolhapur",2,0,0
415407,"MH","Sangli",25,0,0
416013,"MH","Kolhapur",2,0,0
416401,"MH","Sangli",25,0,0
416303,"MH","Sangli",25,0,0
416410,"MH","Sangli",25,0,0
441101,"MH","Nagpur",12,0,0
415512,"MH","Satara",2,0,0
424109,"MH","Nashik",1,0,0
423105,"MH","Nashik",1,0,0
423102,"MH","Nashik",1,0,0
423212,"MH","Nashik",1,0,0
415101,"MH","Kolhapur",2,0,0
400079,"MH","Mumbai",196,2,0
440014,"MH","Nagpur",12,0,0
415408,"MH","Sangli",25,0,0
412106,"MH","Pune",61,0,2
415202,"MH","Ratnagiri",1,0,0
441103,"MH","Nagpur",12,0,0
416231,"MH","Kolhapur",2,0,0
440007,"MH","Nagpur",12,0,0
416213,"MH","Kolhapur",2,0,0
416552,"MH","Kolhapur",2,0,0
416229,"MH","Kolhapur",2,0,0
416307,"MH","Sangli",25,0,0
423110,"MH","Nashik",1,0,0
441105,"MH","Nagpur",12,0,0
422213,"MH","Nashik",1,0,0
411013,"MH","Pune",61,0,2
422012,"MH","Nashik",1,0,0
413106,"MH","Pune",61,0,2
416203,"MH","Kolhapur",2,0,0
416503,"MH","Kolhapur",2,0,0
416103,"MH","Kolhapur",2,0,0
441106,"MH","Nagpur",12,0,0
422301,"MH","Nashik",1,0,0
423213,"MH","Nashik",1,0,0
412218,"MH","Pune",61,0,2
413132,"MH","Pune",61,0,2
412101,"MH","Pune",61,0,2
400084,"MH","Mumbai",196,2,0
400011,"MH","Mumbai",196,2,0
440016,"MH","Nagpur",12,0,0
416508,"MH","Kolhapur",2,0,0
441110,"MH","Nagpur",12,0,0
422104,"MH","Nashik",1,0,0
416121,"MH","Kolhapur",2,0,0
416310,"MH","Sangli",25,0,0
416420,"MH","Sangli",25,0,0
415713,"MH","Ratnagiri",1,0,0
415402,"MH","Sangli",25,0,0
423402,"MH","Nashik",1,0,0
416003,"MH","Kolhapur",2,0,0
411012,"MH","Pune",61,0,2
416414,"MH","Sangli",25,0,0
412308,"MH","Pune",61,0,2
412305,"MH","Pune",61,0,2
416202,"MH","Kolhapur",2,0,0
424105,"MH","Jalgaon",1,0,0
415414,"MH","Sangli",25,0,0
416505,"MH","Kolhapur",2,0,0
416010,"MH","Kolhapur",2,0,0
416204,"MH","Kolhapur",2,0,0
425303,"MH","Jalgaon",1,0,0
424107,"MH","Jalgaon",1,0,0
425108,"MH","Jalgaon",1,0,0
416301,"MH","Sangli",25,0,0
425402,"MH","Jalgaon",1,0,0
412115,"MH","Pune",61,0,2
441113,"MH","Nagpur",12,0,0
411048,"MH","Pune",61,0,2
422202,"MH","Nashik",1,0,0
412105,"MH","Pune",61,0,2
415415,"MH","Sangli",25,0,0
416105,"MH","Kolhapur",2,0,0
415413,"MH","Sangli",25,0,0
422304,"MH","Nashik",1,0,0
416102,"MH","Kolhapur",2,0,0
416107,"MH","Kolhapur",2,0,0
425306,"MH","Jalgaon",1,0,0
400032,"MH","Mumbai",196,2,0
400072,"MH","Mumbai",196,2,0
440010,"MH","Nagpur",12,0,0
422403,"MH","Nashik",1,0,0
441404,"MH","Nagpur",12,0,0
440001,"MH","Nagpur",12,0,0
415022,"MH","Satara",2,0,0
415011,"MH","Satara",2,0,0
415115,"MH","Satara",2,0,0
400054,"MH","Mumbai",196,2,0
400021,"MH","Mumbai",196,2,0
440018,"MH","Nagpur",12,0,0
400064,"MH","Mumbai",196,2,0
440035,"MH","Nagpur",12,0,0
441303,"MH","Nagpur",12,0,0
410506,"MH","Pune",61,0,2
411037,"MH","Pune",61,0,2
400095,"MH","Mumbai",196,2,0
400060,"MH","Mumbai",196,2,0
441122,"MH","Nagpur",12,0,0
441102,"MH","Nagpur",12,0,0
416404,"MH","Sangli",25,0,0
431121,"MH","Aurangabad",1,0,0
431116,"MH","Aurangabad",1,0,0
440030,"MH","Nagpur",12,0,0
440036,"MH","Nagpur",12,0,0
440025,"MH","Nagpur",12,0,0
441302,"MH","Nagpur",12,0,0
423703,"MH","Aurangabad",1,0,0
440017,"MH","Nagpur",12,0,0
441201,"MH","Nagpur",12,0,0
440023,"MH","Nagpur",12,0,0
400063,"MH","Mumbai",196,2,0
400102,"MH","Mumbai",196,2,0
400061,"MH","Mumbai",196,2,0
441214,"MH","Nagpur",12,0,0
441204,"MH","Nagpur",12,0,0
423206,"MH","Nashik",1,0,0
416418,"MH","Sangli",25,0,0
415406,"MH","Sangli",25,0,0
400053,"MH","Mumbai",196,2,0
422009,"MH","Nashik",1,0,0
400020,"MH","Mumbai",196,2,0
415315,"MH","Sangli",25,0,0
415211,"MH","Satara",2,0,0
440026,"MH","Nagpur",12,0,0
440034,"MH","Nagpur",12,0,0
441107,"MH","Nagpur",12,0,0
416408,"MH","Sangli",25,0,0
415506,"MH","Satara",2,0,0
441202,"MH","Nagpur",12,0,0
416413,"MH","Sangli",25,0,0
440022,"MH","Nagpur",12,0,0
416416,"MH","Sangli",25,0,0
415301,"MH","Sangli",25,0,0
411047,"MH","Pune",61,0,2
411028,"MH","Pune",61,0,2
415640,"MH","Ratnagiri",1,0,0
415612,"MH","Ratnagiri",1,0,0
415609,"MH","Ratnagiri",1,0,0
411003,"MH","Pune",61,0,2
412410,"MH","Pune",61,0,2
411024,"MH","Pune",61,0,2
411004,"MH","Pune",61,0,2
416122,"MH","Kolhapur",2,0,0
415639,"MH","Ratnagiri",1,0,0
415616,"MH","Ratnagiri",1,0,0
425103,"MH","Jalgaon",1,0,0
424204,"MH","Jalgaon",1,0,0
425505,"MH","Jalgaon",1,0,0
441501,"MH","Nagpur",12,0,0
440024,"MH","Nagpur",12,0,0
412216,"MH","Pune",61,0,2
410501,"MH","Pune",61,0,2
412213,"MH","Pune",61,0,2
441109,"MH","Nagpur",12,0,0
423111,"MH","Nashik",1,0,0
441306,"MH","Nagpur",12,0,0
441123,"MH","Nagpur",12,0,0
440003,"MH","Nagpur",12,0,0
415528,"MH","Satara",2,0,0
441108,"MH","Nagpur",12,0,0
441203,"MH","Nagpur",12,0,0
415538,"MH","Satara",2,0,0
440006,"MH","Nagpur",12,0,0
415004,"MH","Satara",2,0,0
400057,"MH","Mumbai",196,2,0
400097,"MH","Mumbai",196,2,0
400093,"MH","Mumbai",196,2,0
440019,"MH","Nagpur",12,0,0
412212,"MH","Pune",61,0,2
441401,"MH","Nagpur",12,0,0
415311,"MH","Sangli",25,0,0
441502,"MH","Nagpur",12,0,0
411051,"MH","Pune",61,0,2
411001,"MH","Pune",61,0,2
410502,"MH","Pune",61,0,2
413105,"MH","Pune",61,0,2
411019,"MH","Pune",61,0,2
412112,"MH","Pune",61,0,2
415102,"MH","Satara",2,0,0
424205,"MH","Jalgaon",1,0,0
425116,"MH","Jalgaon",1,0,0
425111,"MH","Jalgaon",1,0,0
416411,"MH","Sangli",25,0,0
416309,"MH","Sangli",25,0,0
415310,"MH","Sangli",25,0,0
415410,"MH","Sangli",25,0,0
416305,"MH","Sangli",25,0,0
416436,"MH","Sangli",25,0,0
415412,"MH","Sangli",25,0,0
415307,"MH","Sangli",25,0,0
416313,"MH","Sangli",25,0,0
415304,"MH","Sangli",25,0,0
416412,"MH","Sangli",25,0,0
415405,"MH","Sangli",25,0,0
445216,"MH","Yavatmal",4,0,0
415019,"MH","Satara",2,0,0
415518,"MH","Satara",2,0,0
415112,"MH","Satara",2,0,0
441304,"MH","Nagpur",12,0,0
423106,"MH","Nashik",1,0,0
415003,"MH","Satara",2,0,0
440027,"MH","Nagpur",12,0,0
416210,"MH","Kolhapur",2,0,0
413133,"MH","Pune",61,0,2
410505,"MH","Pune",61,0,2
410513,"MH","Pune",61,0,2
413130,"MH","Pune",61,0,2
415001,"MH","Satara",2,0,0
415303,"MH","Sangli",25,0,0
415520,"MH","Satara",2,0,0
440033,"MH","Nagpur",12,0,0
431109,"MH","Aurangabad",1,0,0
431004,"MH","Aurangabad",1,0,0
400007,"MH","Mumbai",196,2,0
400059,"MH","Mumbai",196,2,0
400101,"MH","Mumbai",196,2,0
400701,"MH","Thane",10,0,0
401105,"MH","Thane",10,0,0
401303,"MH","Thane",10,0,0
411038,"MH","Pune",61,0,2
412214,"MH","Pune",61,0,2
412202,"MH","Pune",61,0,2
412301,"MH","Pune",61,0,2
431147,"MH","Aurangabad",1,0,0
431007,"MH","Aurangabad",1,0,0
431008,"MH","Aurangabad",1,0,0
431110,"MH","Aurangabad",1,0,0
410509,"MH","Pune",61,0,2
411060,"MH","Pune",61,0,2
412215,"MH","Pune",61,0,2
410402,"MH","Pune",61,0,2
412206,"MH","Pune",61,0,2
411039,"MH","Pune",61,0,2
411020,"MH","Pune",61,0,2
412210,"MH","Pune",61,0,2
445307,"MH","Yavatmal",4,0,0
445401,"MH","Yavatmal",4,0,0
445305,"MH","Yavatmal",4,0,0
415502,"MH","Satara",2,0,0
445308,"MH","Yavatmal",4,0,0
445209,"MH","Yavatmal",4,0,0
416212,"MH","Kolhapur",2,0,0
415403,"MH","Sangli",25,0,0
416407,"MH","Sangli",25,0,0
416415,"MH","Sangli",25,0,0
416312,"MH","Sangli",25,0,0
416302,"MH","Sangli",25,0,0
415411,"MH","Sangli",25,0,0
415726,"MH","Ratnagiri",1,0,0
416314,"MH","Sangli",25,0,0
416306,"MH","Sangli",25,0,0
411017,"MH","Pune",61,0,2
412312,"MH","Pune",61,0,2
411018,"MH","Pune",61,0,2
411034,"MH","Pune",61,0,2
415606,"MH","Ratnagiri",1,0,0
415613,"MH","Ratnagiri",1,0,0
415604,"MH","Ratnagiri",1,0,0
416509,"MH","Kolhapur",2,0,0
400030,"MH","Mumbai",196,2,0
400035,"MH","Mumbai",196,2,0
400074,"MH","Mumbai",196,2,0
400078,"MH","Mumbai",196,2,0
411011,"MH","Pune",61,0,2
416506,"MH","Kolhapur",2,0,0
416215,"MH","Kolhapur",2,0,0
416118,"MH","Kolhapur",2,0,0
416208,"MH","Kolhapur",2,0,0
416704,"MH","Ratnagiri",1,0,0
411015,"MH","Pune",61,0,2
411061,"MH","Pune",61,0,2
425327,"MH","Jalgaon",1,0,0
425420,"MH","Jalgaon",1,0,0
425504,"MH","Jalgaon",1,0,0
410406,"MH","Pune",61,0,2
415516,"MH","Satara",2,0,0
415209,"MH","Satara",2,0,0
415510,"MH","Satara",2,0,0
445202,"MH","Yavatmal",4,0,0
423117,"MH","Nashik",1,0,0
415714,"MH","Ratnagiri",1,0,0
416402,"MH","Sangli",25,0,0
415020,"MH","Satara",2,0,0
415521,"MH","Satara",2,0,0
412801,"MH","Satara",2,0,0
415522,"MH","Satara",2,0,0
416713,"MH","Ratnagiri",1,0,0
415715,"MH","Ratnagiri",1,0,0
413103,"MH","Pune",61,0,2
416115,"MH","Kolhapur",2,0,0
412201,"MH","Pune",61,0,2
415111,"MH","Satara",2,0,0
415515,"MH","Satara",2,0,0
415104,"MH","Satara",2,0,0
415107,"MH","Satara",2,0,0
415530,"MH","Satara",2,0,0
415010,"MH","Satara",2,0,0
412803,"MH","Satara",2,0,0
415109,"MH","Satara",2,0,0
425109,"MH","Jalgaon",1,0,0
416211,"MH","Kolhapur",2,0,0
416005,"MH","Kolhapur",2,0,0
416223,"MH","Kolhapur",2,0,0
416112,"MH","Kolhapur",2,0,0
416116,"MH","Kolhapur",2,0,0
400089,"MH","Mumbai",196,2,0
400077,"MH","Mumbai",196,2,0
400069,"MH","Mumbai",196,2,0
400016,"MH","Mumbai",196,2,0
400012,"MH","Mumbai",196,2,0
400050,"MH","Mumbai",196,2,0
400002,"MH","Mumbai",196,2,0
400014,"MH","Mumbai",196,2,0
400005,"MH","Mumbai",196,2,0
415527,"MH","Satara",2,0,0
415013,"MH","Satara",2,0,0
415517,"MH","Satara",2,0,0
415124,"MH","Satara",2,0,0
415712,"MH","Ratnagiri",1,0,0
415715,"MH","Satara",2,0,0
412806,"MH","Satara",2,0,0
415607,"MH","Ratnagiri",1,0,0
416114,"MH","Kolhapur",2,0,0
415503,"MH","Satara",2,0,0
415539,"MH","Satara",2,0,0
431133,"MH","Aurangabad",1,0,0
431117,"MH","Aurangabad",1,0,0
431118,"MH","Aurangabad",1,0,0
431202,"MH","Aurangabad",1,0,0
431003,"MH","Aurangabad",1,0,0
431154,"MH","Aurangabad",1,0,0
431120,"MH","Aurangabad",1,0,0
412205,"MH","Pune",61,0,2
412110,"MH","Pune",61,0,2
411021,"MH","Pune",61,0,2
401304,"MH","Thane",10,0,0
421312,"MH","Thane",10,0,0
431111,"MH","Aurangabad",1,0,0
431105,"MH","Aurangabad",1,0,0
431134,"MH","Aurangabad",1,0,0
431135,"MH","Aurangabad",1,0,0
431104,"MH","Aurangabad",1,0,0
431114,"MH","Aurangabad",1,0,0
415509,"MH","Satara",2,0,0
412102,"MH","Pune",61,0,2
411046,"MH","Pune",61,0,2
411002,"MH","Pune",61,0,2
411026,"MH","Pune",61,0,2
415114,"MH","Satara",2,0,0
415519,"MH","Satara",2,0,0
415021,"MH","Satara",2,0,0
415508,"MH","Satara",2,0,0
415015,"MH","Satara",2,0,0
415106,"MH","Satara",2,0,0
415524,"MH","Satara",2,0,0
415012,"MH","Satara",2,0,0
413114,"MH","Pune",61,0,2
411008,"MH","Pune",61,0,2
415108,"MH","Satara",2,0,0
441111,"MH","Nagpur",12,0,0
415628,"MH","Ratnagiri",1,0,0
415507,"MH","Satara",2,0,0
415105,"MH","Satara",2,0,0
415717,"MH","Ratnagiri",1,0,0
423108,"MH","Nashik",1,0,0
422007,"MH","Nashik",1,0,0
416219,"MH","Kolhapur",2,0,0
416106,"MH","Kolhapur",2,0,0
416526,"MH","Kolhapur",2,0,0
416236,"MH","Kolhapur",2,0,0
415719,"MH","Ratnagiri",1,0,0
415614,"MH","Ratnagiri",1,0,0
415720,"MH","Ratnagiri",1,0,0
415724,"MH","Ratnagiri",1,0,0
415802,"MH","Ratnagiri",1,0,0
415643,"MH","Ratnagiri",1,0,0
415621,"MH","Ratnagiri",1,0,0
415629,"MH","Ratnagiri",1,0,0
416527,"MH","Kolhapur",2,0,0
400080,"MH","Mumbai",196,2,0
410511,"MH","Pune",61,0,2
412103,"MH","Pune",61,0,2
421602,"MH","Thane",10,0,0
421301,"MH","Thane",10,0,0
400022,"MH","Mumbai",196,2,0
400019,"MH","Mumbai",196,2,0
400088,"MH","Mumbai",196,2,0
400027,"MH","Mumbai",196,2,0
400042,"MH","Mumbai",196,2,0
416551,"MH","Kolhapur",2,0,0
424208,"MH","Jalgaon",1,0,0
425002,"MH","Jalgaon",1,0,0
415706,"MH","Ratnagiri",1,0,0
416705,"MH","Ratnagiri",1,0,0
415718,"MH","Ratnagiri",1,0,0
425203,"MH","Jalgaon",1,0,0
425104,"MH","Jalgaon",1,0,0
412408,"MH","Pune",61,0,2
440013,"MH","Nagpur",12,0,0
412104,"MH","Pune",61,0,2
412409,"MH","Pune",61,0,2
440008,"MH","Nagpur",12,0,0
440021,"MH","Nagpur",12,0,0
412401,"MH","Pune",61,0,2
416108,"MH","Kolhapur",2,0,0
416146,"MH","Kolhapur",2,0,0
416230,"MH","Kolhapur",2,0,0
416218,"MH","Kolhapur",2,0,0
415122,"MH","Satara",2,0,0
416109,"MH","Kolhapur",2,0,0
425105,"MH","Jalgaon",1,0,0
416216,"MH","Kolhapur",2,0,0
412402,"MH","Pune",61,0,2
410507,"MH","Pune",61,0,2
413102,"MH","Pune",61,0,2
412204,"MH","Pune",61,0,2
425110,"MH","Jalgaon",1,0,0
425501,"MH","Jalgaon",1,0,0
424203,"MH","Jalgaon",1,0,0
425101,"MH","Jalgaon",1,0,0
416011,"MH","Kolhapur",2,0,0
401608,"MH","Thane",10,0,0
421202,"MH","Thane",10,0,0
401601,"MH","Thane",10,0,0
421603,"MH","Thane",10,0,0
400610,"MH","Thane",10,0,0
421303,"MH","Thane",10,0,0
421601,"MH","Thane",10,0,0
401208,"MH","Thane",10,0,0
401606,"MH","Thane",10,0,0
400606,"MH","Thane",10,0,0
400706,"MH","Thane",10,0,0
411031,"MH","Pune",61,0,2
411006,"MH","Pune",61,0,2
411022,"MH","Pune",61,0,2
410503,"MH","Pune",61,0,2
412304,"MH","Pune",61,0,2
412411,"MH","Pune",61,0,2
413801,"MH","Pune",61,0,2
410510,"MH","Pune",61,0,2
412207,"MH","Pune",61,0,2
412211,"MH","Pune",61,0,2
411025,"MH","Pune",61,0,2
412404,"MH","Pune",61,0,2
411045,"MH","Pune",61,0,2
411036,"MH","Pune",61,0,2
412412,"MH","Pune",61,0,2
401102,"MH","Thane",10,0,0
401503,"MH","Thane",10,0,0
421002,"MH","Thane",10,0,0
400703,"MH","Thane",10,0,0
400608,"MH","Thane",10,0,0
410504,"MH","Pune",61,0,2
415537,"MH","Satara",2,0,0
412804,"MH","Satara",2,0,0
415116,"MH","Satara",2,0,0
431112,"MH","Aurangabad",1,0,0
431150,"MH","Aurangabad",1,0,0
412805,"MH","Satara",2,0,0
415212,"MH","Satara",2,0,0
415525,"MH","Satara",2,0,0
412206,"MH","Satara",2,0,0
421505,"MH","Thane",10,0,0
401207,"MH","Thane",10,0,0
401603,"MH","Thane",10,0,0
415205,"MH","Satara",2,0,0
415501,"MH","Satara",2,0,0
415505,"MH","Satara",2,0,0
415513,"MH","Satara",2,0,0
421502,"MH","Thane",10,0,0
421302,"MH","Thane",10,0,0
421201,"MH","Thane",10,0,0
421403,"MH","Thane",10,0,0
400612,"MH","Thane",10,0,0
421308,"MH","Thane",10,0,0
421004,"MH","Thane",10,0,0
401701,"MH","Thane",10,0,0
415103,"MH","Satara",2,0,0
415312,"MH","Satara",2,0,0
400603,"MH","Thane",10,0,0
401404,"MH","Thane",10,0,0
441301,"MH","Nagpur",12,0,0
413104,"MH","Pune",61,0,2
411007,"MH","Pune",61,0,2
410301,"MH","Pune",61,0,2
415705,"MH","Ratnagiri",1,0,0
415619,"MH","Ratnagiri",1,0,0
415727,"MH","Ratnagiri",1,0,0
415722,"MH","Ratnagiri",1,0,0
422011,"MH","Nashik",1,0,0
423303,"MH","Nashik",1,0,0
416006,"MH","Kolhapur",2,0,0
416209,"MH","Kolhapur",2,0,0
416144,"MH","Kolhapur",2,0,0
416502,"MH","Kolhapur",2,0,0
416504,"MH","Kolhapur",2,0,0
416004,"MH","Kolhapur",2,0,0
416234,"MH","Kolhapur",2,0,0
416205,"MH","Kolhapur",2,0,0
400083,"MH","Mumbai",196,2,0
422112,"MH","Nashik",1,0,0
422308,"MH","Nashik",1,0,0
422010,"MH","Nashik",1,0,0
422303,"MH","Nashik",1,0,0
422305,"MH","Nashik",1,0,0
423301,"MH","Nashik",1,0,0
422201,"MH","Nashik",1,0,0
411027,"MH","Pune",61,0,2
412220,"MH","Pune",61,0,2
411035,"MH","Pune",61,0,2
400037,"MH","Mumbai",196,2,0
416709,"MH","Ratnagiri",1,0,0
415807,"MH","Ratnagiri",1,0,0
416002,"MH","Kolhapur",2,0,0
400034,"MH","Mumbai",196,2,0
416507,"MH","Kolhapur",2,0,0
415214,"MH","Ratnagiri",1,0,0
415708,"MH","Ratnagiri",1,0,0
415611,"MH","Ratnagiri",1,0,0
415709,"MH","Ratnagiri",1,0,0
424201,"MH","Jalgaon",1,0,0
425114,"MH","Jalgaon",1,0,0
425524,"MH","Jalgaon",1,0,0
410516,"MH","Pune",61,0,2
416101,"MH","Kolhapur",2,0,0
411058,"MH","Pune",61,0,2
411044,"MH","Pune",61,0,2
412405,"MH","Pune",61,0,2
410401,"MH","Pune",61,0,2
412307,"MH","Pune",61,0,2
425401,"MH","Jalgaon",1,0,0
400031,"MH","Mumbai",196,2,0
425506,"MH","Jalgaon",1,0,0
416104,"MH","Kolhapur",2,0,0
416110,"MH","Kolhapur",2,0,0
416120,"MH","Kolhapur",2,0,0
416007,"MH","Kolhapur",2,0,0
416111,"MH","Kolhapur",2,0,0
416221,"MH","Kolhapur",2,0,0
416235,"MH","Kolhapur",2,0,0
416501,"MH","Kolhapur",2,0,0
400604,"MH","Thane",10,0,0
415306,"MH","Sangli",25,0,0
415302,"MH","Sangli",25,0,0
416315,"MH","Sangli",25,0,0
416304,"MH","Sangli",25,0,0
416417,"MH","Sangli",25,0,0
445102,"MH","Yavatmal",4,0,0
445210,"MH","Yavatmal",4,0,0
445001,"MH","Yavatmal",4,0,0
445301,"MH","Yavatmal",4,0,0
445323,"MH","Yavatmal",4,0,0
445215,"MH","Yavatmal",4,0,0
445211,"MH","Yavatmal",4,0,0
445103,"MH","Yavatmal",4,0,0
445402,"MH","Yavatmal",4,0,0
445105,"MH","Yavatmal",4,0,0
445306,"MH","Yavatmal",4,0,0
400055,"MH","Mumbai",196,2,0
400049,"MH","Mumbai",196,2,0
400076,"MH","Mumbai",196,2,0
400087,"MH","Mumbai",196,2,0
400056,"MH","Mumbai",196,2,0
400099,"MH","Mumbai",196,2,0
400085,"MH","Mumbai",196,2,0
445002,"MH","Yavatmal",4,0,0
445106,"MH","Yavatmal",4,0,0
445206,"MH","Yavatmal",4,0,0
445303,"MH","Yavatmal",4,0,0
445110,"MH","Yavatmal",4,0,0
