"Pincode","State","District","Hospitalized","Deceased","Recovered"
534301,"AP","West Godavari",15,0,0
534316,"AP","West Godavari",15,0,0
534196,"AP","West Godavari",15,0,0
534204,"AP","West Godavari",15,0,0
534342,"AP","West Godavari",15,0,0
534268,"AP","West Godavari",15,0,0
534265,"AP","West Godavari",15,0,0
534166,"AP","West Godavari",15,0,0
534197,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534209,"AP","West Godavari",15,0,0
534186,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534227,"AP","West Godavari",15,0,0
518401,"AP","Kurnool",53,0,0
534198,"AP","West Godavari",15,0,0
534268,"AP","West Godavari",15,0,0
534324,"AP","West Godavari",15,0,0
534305,"AP","West Godavari",15,0,0
518390,"AP","Kurnool",53,0,0
534301,"AP","West Godavari",15,0,0
518221,"AP","Kurnool",53,0,0
518465,"AP","Kurnool",53,0,0
518308,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518385,"AP","Kurnool",53,0,0
518002,"AP","Kurnool",53,0,0
518225,"AP","Kurnool",53,0,0
518380,"AP","Kurnool",53,0,0
534237,"AP","West Godavari",15,0,0
534122,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
518313,"AP","Kurnool",53,0,0
518313,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518216,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518432,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518380,"AP","Kurnool",53,0,0
518464,"AP","Kurnool",53,0,0
534280,"AP","West Godavari",15,0,0
534165,"AP","West Godavari",15,0,0
534146,"AP","West Godavari",15,0,0
534268,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534239,"AP","West Godavari",15,0,0
534329,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
534244,"AP","West Godavari",15,0,0
534305,"AP","West Godavari",15,0,0
534176,"AP","West Godavari",15,0,0
534186,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534202,"AP","West Godavari",15,0,0
534216,"AP","West Godavari",15,0,0
534324,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534211,"AP","West Godavari",15,0,0
534316,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534209,"AP","West Godavari",15,0,0
534328,"AP","West Godavari",15,0,0
534341,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534146,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
518390,"AP","Kurnool",53,0,0
518467,"AP","Kurnool",53,0,0
518466,"AP","Kurnool",53,0,0
518396,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518218,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
534217,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534124,"AP","West Godavari",15,0,0
534210,"AP","West Godavari",15,0,0
534338,"AP","West Godavari",15,0,0
534112,"AP","West Godavari",15,0,0
534207,"AP","West Godavari",15,0,0
518302,"AP","Kurnool",53,0,0
534313,"AP","West Godavari",15,0,0
518004,"AP","Kurnool",53,0,0
518468,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518390,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518002,"AP","Kurnool",53,0,0
518333,"AP","Kurnool",53,0,0
518401,"AP","Kurnool",53,0,0
518465,"AP","Kurnool",53,0,0
518390,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518412,"AP","Kurnool",53,0,0
518344,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518462,"AP","Kurnool",53,0,0
518405,"AP","Kurnool",53,0,0
518301,"AP","Kurnool",53,0,0
518464,"AP","Kurnool",53,0,0
518217,"AP","Kurnool",53,0,0
518348,"AP","Kurnool",53,0,0
518508,"AP","Kurnool",53,0,0
518411,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518533,"AP","Kurnool",53,0,0
518467,"AP","Kurnool",53,0,0
518462,"AP","Kurnool",53,0,0
518395,"AP","Kurnool",53,0,0
518217,"AP","Kurnool",53,0,0
518218,"AP","Kurnool",53,0,0
518004,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518308,"AP","Kurnool",53,0,0
518010,"AP","Kurnool",53,0,0
518220,"AP","Kurnool",53,0,0
518508,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518220,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518467,"AP","Kurnool",53,0,0
518344,"AP","Kurnool",53,0,0
518465,"AP","Kurnool",53,0,0
518001,"AP","Kurnool",53,0,0
518003,"AP","Kurnool",53,0,0
518598,"AP","Kurnool",53,0,0
518452,"AP","Kurnool",53,0,0
518452,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518217,"AP","Kurnool",53,0,0
534326,"AP","West Godavari",15,0,0
534281,"AP","West Godavari",15,0,0
518412,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518462,"AP","Kurnool",53,0,0
518396,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518468,"AP","Kurnool",53,0,0
518301,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518346,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518462,"AP","Kurnool",53,0,0
518390,"AP","Kurnool",53,0,0
518004,"AP","Kurnool",53,0,0
522264,"AP","Guntur",30,0,0
522213,"AP","Guntur",30,0,0
522330,"AP","Guntur",30,0,0
522309,"AP","Guntur",30,0,0
522316,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
522268,"AP","Guntur",30,0,0
522268,"AP","Guntur",30,0,0
522202,"AP","Guntur",30,0,0
518401,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518401,"AP","Kurnool",53,0,0
518344,"AP","Kurnool",53,0,0
518302,"AP","Kurnool",53,0,0
518462,"AP","Kurnool",53,0,0
518217,"AP","Kurnool",53,0,0
518350,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518301,"AP","Kurnool",53,0,0
518346,"AP","Kurnool",53,0,0
518004,"AP","Kurnool",53,0,0
518412,"AP","Kurnool",53,0,0
518002,"AP","Kurnool",53,0,0
518349,"AP","Kurnool",53,0,0
518350,"AP","Kurnool",53,0,0
518462,"AP","Kurnool",53,0,0
518347,"AP","Kurnool",53,0,0
518411,"AP","Kurnool",53,0,0
518004,"AP","Kurnool",53,0,0
518401,"AP","Kurnool",53,0,0
518218,"AP","Kurnool",53,0,0
518220,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518464,"AP","Kurnool",53,0,0
518001,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518401,"AP","Kurnool",53,0,0
518343,"AP","Kurnool",53,0,0
518432,"AP","Kurnool",53,0,0
518218,"AP","Kurnool",53,0,0
518390,"AP","Kurnool",53,0,0
518323,"AP","Kurnool",53,0,0
518396,"AP","Kurnool",53,0,0
518349,"AP","Kurnool",53,0,0
518533,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518222,"AP","Kurnool",53,0,0
518395,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518465,"AP","Kurnool",53,0,0
518401,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518216,"AP","Kurnool",53,0,0
518348,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518350,"AP","Kurnool",53,0,0
518385,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518313,"AP","Kurnool",53,0,0
518508,"AP","Kurnool",53,0,0
518221,"AP","Kurnool",53,0,0
518466,"AP","Kurnool",53,0,0
518349,"AP","Kurnool",53,0,0
518218,"AP","Kurnool",53,0,0
518002,"AP","Kurnool",53,0,0
518225,"AP","Kurnool",53,0,0
518218,"AP","Kurnool",53,0,0
518348,"AP","Kurnool",53,0,0
518442,"AP","Kurnool",53,0,0
518216,"AP","Kurnool",53,0,0
518432,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518598,"AP","Kurnool",53,0,0
518598,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518349,"AP","Kurnool",53,0,0
518452,"AP","Kurnool",53,0,0
522318,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
518422,"AP","Kurnool",53,0,0
518225,"AP","Kurnool",53,0,0
518463,"AP","Kurnool",53,0,0
518464,"AP","Kurnool",53,0,0
518217,"AP","Kurnool",53,0,0
518216,"AP","Kurnool",53,0,0
518216,"AP","Kurnool",53,0,0
518380,"AP","Kurnool",53,0,0
518346,"AP","Kurnool",53,0,0
518308,"AP","Kurnool",53,0,0
518401,"AP","Kurnool",53,0,0
518010,"AP","Kurnool",53,0,0
518463,"AP","Kurnool",53,0,0
518405,"AP","Kurnool",53,0,0
518003,"AP","Kurnool",53,0,0
518217,"AP","Kurnool",53,0,0
518463,"AP","Kurnool",53,0,0
518463,"AP","Kurnool",53,0,0
518344,"AP","Kurnool",53,0,0
518360,"AP","Kurnool",53,0,0
518007,"AP","Kurnool",53,0,0
518465,"AP","Kurnool",53,0,0
518401,"AP","Kurnool",53,0,0
518422,"AP","Kurnool",53,0,0
518002,"AP","Kurnool",53,0,0
518220,"AP","Kurnool",53,0,0
518405,"AP","Kurnool",53,0,0
534316,"AP","West Godavari",15,0,0
518396,"AP","Kurnool",53,0,0
534302,"AP","West Godavari",15,0,0
534280,"AP","West Godavari",15,0,0
534124,"AP","West Godavari",15,0,0
534124,"AP","West Godavari",15,0,0
534236,"AP","West Godavari",15,0,0
534111,"AP","West Godavari",15,0,0
534156,"AP","West Godavari",15,0,0
534145,"AP","West Godavari",15,0,0
518395,"AP","Kurnool",53,0,0
522202,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
534324,"AP","West Godavari",15,0,0
534217,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534240,"AP","West Godavari",15,0,0
534268,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
522310,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522329,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
522201,"AP","Guntur",30,0,0
522341,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522311,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522313,"AP","Guntur",30,0,0
522317,"AP","Guntur",30,0,0
522101,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
522268,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
522310,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
522306,"AP","Guntur",30,0,0
522324,"AP","Guntur",30,0,0
522341,"AP","Guntur",30,0,0
522308,"AP","Guntur",30,0,0
522101,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522113,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
522309,"AP","Guntur",30,0,0
522101,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522202,"AP","Guntur",30,0,0
522318,"AP","Guntur",30,0,0
522113,"AP","Guntur",30,0,0
522316,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522213,"AP","Guntur",30,0,0
522325,"AP","Guntur",30,0,0
522306,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522202,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522113,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
522113,"AP","Guntur",30,0,0
522306,"AP","Guntur",30,0,0
522315,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522201,"AP","Guntur",30,0,0
522313,"AP","Guntur",30,0,0
522304,"AP","Guntur",30,0,0
522304,"AP","Guntur",30,0,0
522257,"AP","Guntur",30,0,0
522307,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522268,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522330,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
522258,"AP","Guntur",30,0,0
522316,"AP","Guntur",30,0,0
522256,"AP","Guntur",30,0,0
522301,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522329,"AP","Guntur",30,0,0
522304,"AP","Guntur",30,0,0
522113,"AP","Guntur",30,0,0
522201,"AP","Guntur",30,0,0
534315,"AP","West Godavari",15,0,0
534225,"AP","West Godavari",15,0,0
534281,"AP","West Godavari",15,0,0
534250,"AP","West Godavari",15,0,0
534222,"AP","West Godavari",15,0,0
534145,"AP","West Godavari",15,0,0
534146,"AP","West Godavari",15,0,0
534101,"AP","West Godavari",15,0,0
534111,"AP","West Godavari",15,0,0
534312,"AP","West Godavari",15,0,0
534238,"AP","West Godavari",15,0,0
534327,"AP","West Godavari",15,0,0
534126,"AP","West Godavari",15,0,0
534329,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534225,"AP","West Godavari",15,0,0
534340,"AP","West Godavari",15,0,0
534216,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
534411,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534302,"AP","West Godavari",15,0,0
522301,"AP","Guntur",30,0,0
534239,"AP","West Godavari",15,0,0
522212,"AP","Guntur",30,0,0
522310,"AP","Guntur",30,0,0
522268,"AP","Guntur",30,0,0
522301,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522324,"AP","Guntur",30,0,0
522330,"AP","Guntur",30,0,0
534280,"AP","West Godavari",15,0,0
534247,"AP","West Godavari",15,0,0
534225,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534197,"AP","West Godavari",15,0,0
534240,"AP","West Godavari",15,0,0
534341,"AP","West Godavari",15,0,0
534318,"AP","West Godavari",15,0,0
534329,"AP","West Godavari",15,0,0
534239,"AP","West Godavari",15,0,0
534340,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534328,"AP","West Godavari",15,0,0
534112,"AP","West Godavari",15,0,0
534302,"AP","West Godavari",15,0,0
534218,"AP","West Godavari",15,0,0
534165,"AP","West Godavari",15,0,0
534145,"AP","West Godavari",15,0,0
534202,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
534207,"AP","West Godavari",15,0,0
534267,"AP","West Godavari",15,0,0
534320,"AP","West Godavari",15,0,0
534250,"AP","West Godavari",15,0,0
534211,"AP","West Godavari",15,0,0
522261,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522318,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522317,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522257,"AP","Guntur",30,0,0
522201,"AP","Guntur",30,0,0
522315,"AP","Guntur",30,0,0
522314,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522315,"AP","Guntur",30,0,0
522314,"AP","Guntur",30,0,0
522306,"AP","Guntur",30,0,0
522304,"AP","Guntur",30,0,0
522256,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522258,"AP","Guntur",30,0,0
534126,"AP","West Godavari",15,0,0
534123,"AP","West Godavari",15,0,0
534267,"AP","West Godavari",15,0,0
534239,"AP","West Godavari",15,0,0
534250,"AP","West Godavari",15,0,0
534101,"AP","West Godavari",15,0,0
534331,"AP","West Godavari",15,0,0
522314,"AP","Guntur",30,0,0
522211,"AP","Guntur",30,0,0
522211,"AP","Guntur",30,0,0
522213,"AP","Guntur",30,0,0
522325,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522258,"AP","Guntur",30,0,0
534166,"AP","West Godavari",15,0,0
522310,"AP","Guntur",30,0,0
534269,"AP","West Godavari",15,0,0
534236,"AP","West Godavari",15,0,0
534111,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534313,"AP","West Godavari",15,0,0
534302,"AP","West Godavari",15,0,0
534327,"AP","West Godavari",15,0,0
534243,"AP","West Godavari",15,0,0
534330,"AP","West Godavari",15,0,0
534202,"AP","West Godavari",15,0,0
534244,"AP","West Godavari",15,0,0
534302,"AP","West Godavari",15,0,0
534146,"AP","West Godavari",15,0,0
534240,"AP","West Godavari",15,0,0
534340,"AP","West Godavari",15,0,0
534195,"AP","West Godavari",15,0,0
534320,"AP","West Godavari",15,0,0
534313,"AP","West Godavari",15,0,0
534411,"AP","West Godavari",15,0,0
534316,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534313,"AP","West Godavari",15,0,0
534230,"AP","West Godavari",15,0,0
534275,"AP","West Godavari",15,0,0
534126,"AP","West Godavari",15,0,0
534199,"AP","West Godavari",15,0,0
534201,"AP","West Godavari",15,0,0
534218,"AP","West Godavari",15,0,0
522314,"AP","Guntur",30,0,0
522313,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522341,"AP","Guntur",30,0,0
522318,"AP","Guntur",30,0,0
522312,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522317,"AP","Guntur",30,0,0
522237,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522330,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
522111,"AP","Guntur",30,0,0
522311,"AP","Guntur",30,0,0
522315,"AP","Guntur",30,0,0
522301,"AP","Guntur",30,0,0
522259,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
534329,"AP","West Godavari",15,0,0
522268,"AP","Guntur",30,0,0
522309,"AP","Guntur",30,0,0
534245,"AP","West Godavari",15,0,0
522341,"AP","Guntur",30,0,0
534301,"AP","West Godavari",15,0,0
534250,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534201,"AP","West Godavari",15,0,0
534329,"AP","West Godavari",15,0,0
534305,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
522202,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
534275,"AP","West Godavari",15,0,0
534340,"AP","West Godavari",15,0,0
534281,"AP","West Godavari",15,0,0
522302,"AP","Guntur",30,0,0
522306,"AP","Guntur",30,0,0
522124,"AP","Guntur",30,0,0
522213,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
522264,"AP","Guntur",30,0,0
534243,"AP","West Godavari",15,0,0
534331,"AP","West Godavari",15,0,0
534342,"AP","West Godavari",15,0,0
534102,"AP","West Godavari",15,0,0
534186,"AP","West Godavari",15,0,0
534340,"AP","West Godavari",15,0,0
534338,"AP","West Godavari",15,0,0
534268,"AP","West Godavari",15,0,0
522256,"AP","Guntur",30,0,0
534206,"AP","West Godavari",15,0,0
522311,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522324,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522330,"AP","Guntur",30,0,0
522341,"AP","Guntur",30,0,0
534235,"AP","West Godavari",15,0,0
534266,"AP","West Godavari",15,0,0
534124,"AP","West Godavari",15,0,0
522324,"AP","Guntur",30,0,0
534199,"AP","West Godavari",15,0,0
534206,"AP","West Godavari",15,0,0
534122,"AP","West Godavari",15,0,0
534186,"AP","West Godavari",15,0,0
534341,"AP","West Godavari",15,0,0
534247,"AP","West Godavari",15,0,0
534411,"AP","West Godavari",15,0,0
534196,"AP","West Godavari",15,0,0
534134,"AP","West Godavari",15,0,0
534320,"AP","West Godavari",15,0,0
534313,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534126,"AP","West Godavari",15,0,0
534101,"AP","West Godavari",15,0,0
522325,"AP","Guntur",30,0,0
522212,"AP","Guntur",30,0,0
522265,"AP","Guntur",30,0,0
522102,"AP","Guntur",30,0,0
534340,"AP","West Godavari",15,0,0
534265,"AP","West Godavari",15,0,0
522324,"AP","Guntur",30,0,0
534330,"AP","West Godavari",15,0,0
534197,"AP","West Godavari",15,0,0
534269,"AP","West Godavari",15,0,0
534225,"AP","West Godavari",15,0,0
522312,"AP","Guntur",30,0,0
534146,"AP","West Godavari",15,0,0
522308,"AP","Guntur",30,0,0
534320,"AP","West Godavari",15,0,0
522325,"AP","Guntur",30,0,0
534316,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534320,"AP","West Godavari",15,0,0
534240,"AP","West Godavari",15,0,0
534101,"AP","West Godavari",15,0,0
534102,"AP","West Godavari",15,0,0
522265,"AP","Guntur",30,0,0
522311,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
534206,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
522212,"AP","Guntur",30,0,0
534275,"AP","West Godavari",15,0,0
522301,"AP","Guntur",30,0,0
522262,"AP","Guntur",30,0,0
522313,"AP","Guntur",30,0,0
522257,"AP","Guntur",30,0,0
522313,"AP","Guntur",30,0,0
522261,"AP","Guntur",30,0,0
522257,"AP","Guntur",30,0,0
522258,"AP","Guntur",30,0,0
534315,"AP","West Godavari",15,0,0
534198,"AP","West Godavari",15,0,0
534227,"AP","West Godavari",15,0,0
534230,"AP","West Godavari",15,0,0
534126,"AP","West Godavari",15,0,0
534237,"AP","West Godavari",15,0,0
534204,"AP","West Godavari",15,0,0
534196,"AP","West Godavari",15,0,0
534112,"AP","West Godavari",15,0,0
534315,"AP","West Godavari",15,0,0
534239,"AP","West Godavari",15,0,0
534301,"AP","West Godavari",15,0,0
534341,"AP","West Godavari",15,0,0
522310,"AP","Guntur",30,0,0
534211,"AP","West Godavari",15,0,0
534331,"AP","West Godavari",15,0,0
534340,"AP","West Godavari",15,0,0
534235,"AP","West Godavari",15,0,0
534222,"AP","West Godavari",15,0,0
534166,"AP","West Godavari",15,0,0
534305,"AP","West Godavari",15,0,0
534225,"AP","West Godavari",15,0,0
534305,"AP","West Godavari",15,0,0
534341,"AP","West Godavari",15,0,0
534330,"AP","West Godavari",15,0,0
792103,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792105,"AR","Lohit",1,0,0
792111,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
792111,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792105,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
792102,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
792102,"AR","Lohit",1,0,0
792105,"AR","Lohit",1,0,0
792102,"AR","Lohit",1,0,0
792102,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792102,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792104,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792102,"AR","Lohit",1,0,0
792102,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
792102,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792001,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
792103,"AR","Lohit",1,0,0
801505,"BR","Patna",4,0,0
811104,"BR","Patna",4,0,0
800009,"BR","Patna",4,0,0
801503,"BR","Patna",4,0,0
800020,"BR","Patna",4,0,0
804453,"BR","Patna",4,0,0
801110,"BR","Patna",4,0,0
800002,"BR","Patna",4,0,0
800012,"BR","Patna",4,0,0
801104,"BR","Patna",4,0,0
811104,"BR","Nalanda",2,0,0
804452,"BR","Patna",4,0,0
801103,"BR","Patna",4,0,0
801102,"BR","Patna",4,0,0
811104,"BR","Nalanda",2,0,0
811104,"BR","Nalanda",2,0,0
811104,"BR","Nalanda",2,0,0
811104,"BR","Nalanda",2,0,0
811104,"BR","Nalanda",2,0,0
803201,"BR","Patna",4,0,0
800024,"BR","Patna",4,0,0
801108,"BR","Patna",4,0,0
800007,"BR","Patna",4,0,0
801113,"BR","Patna",4,0,0
811104,"BR","Nalanda",2,0,0
803114,"BR","Nalanda",2,0,0
811104,"BR","Nalanda",2,0,0
804453,"BR","Patna",4,0,0
801105,"BR","Patna",4,0,0
801112,"BR","Patna",4,0,0
801503,"BR","Patna",4,0,0
801111,"BR","Patna",4,0,0
801506,"BR","Patna",4,0,0
804454,"BR","Patna",4,0,0
110002,"DL","New Delhi",5,0,0
382722,"GJ","Gandhinagar",13,0,0
363623,"GJ","Morbi",1,0,0
394550,"GJ","Surat",15,1,0
362650,"GJ","Porbandar",3,0,0
133008,"HR","Ambala",3,0,0
134007,"HR","Ambala",3,0,0
127026,"HR","Bhiwani",2,0,0
136027,"HR","Kaithal",1,0,0
132106,"HR","Panipat",4,0,0
194103,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194302,"JK","Kargil",3,0,0
194301,"JK","Kargil",3,0,0
194102,"JK","Kargil",3,0,0
194303,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194303,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194202,"JK","Leh",11,0,0
194109,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194102,"JK","Kargil",3,0,0
194303,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194201,"JK","Leh",11,0,0
194401,"JK","Leh",11,0,0
194107,"JK","Leh",11,0,0
194102,"JK","Kargil",3,0,0
194102,"JK","Kargil",3,0,0
194303,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194301,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194301,"JK","Kargil",3,0,0
194301,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194104,"JK","Leh",11,0,0
194103,"JK","Kargil",3,0,0
194201,"JK","Leh",11,0,0
194302,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194102,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194302,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194302,"JK","Kargil",3,0,0
194101,"JK","Leh",11,0,0
194101,"JK","Leh",11,0,0
194105,"JK","Kargil",3,0,0
194107,"JK","Leh",11,0,0
194107,"JK","Leh",11,0,0
194303,"JK","Kargil",3,0,0
194109,"JK","Kargil",3,0,0
194103,"JK","Kargil",3,0,0
194102,"JK","Kargil",3,0,0
